41410.125	983.616
41410.16667	983.283
41410.20833	983.432
41410.25	983.986
41410.29167	984.682
41410.33333	984.572
41410.375	985.343
41410.41667	985.19
41410.45833	985.219
41410.5	984.045
41410.54167	982.887
41410.58333	982
41410.625	981.588
41410.66667	981.677
41410.70833	982.273
41410.75	982.811
41410.79167	983.276
41410.83333	983.846
41410.875	984.438
41410.91667	984.797
41410.95833	985.023
41411	984.478
41411.04167	984.527
41411.08333	983.997
41411.125	983.813
41411.16667	983.365
41411.20833	983.275
41411.25	983.596
41411.29167	984.684
41411.33333	985.346
41411.375	985.557
41411.41667	985.238
41411.45833	985.269
41411.5	984.395
41411.54167	983.301
41411.58333	982.505
41411.625	982.152
41411.66667	982.531
41411.70833	983.746
41411.75	984.644
41411.79167	985.18
41411.83333	985.418
41411.875	985.762
41411.91667	985.944
41411.95833	985.933
41412	985.781
41412.04167	985.657
41412.08333	985.227
41412.125	984.962
41412.16667	984.857
41412.20833	984.599
41412.25	984.497
41412.29167	985.666
41412.33333	986.324
41412.375	987.157
41412.41667	987.422
41412.45833	986.853
41412.5	985.643
41412.54167	984.112
41412.58333	983.013
41412.625	982.098
41412.66667	982.133
41412.70833	982.208
41412.75	982.81
41412.79167	983.596
41412.83333	984.37
41412.875	984.982
41412.91667	985.618
41412.95833	985.468
41413	985.193
41413.04167	984.804
41413.08333	984.944
41413.125	984.311
41413.16667	984.609
41413.20833	984.86
41413.25	984.59
41413.29167	985.387
41413.33333	985.972
41413.375	986.273
41413.41667	986.348
41413.45833	985.869
41413.5	984.643
41413.54167	983.703
41413.58333	982.284
41413.625	981.781
41413.66667	981.324
41413.70833	981.52
41413.75	982.146
41413.79167	982.426
41413.83333	983.42
41413.875	983.604
41413.91667	983.756
41413.95833	983.985
41414	983.956
41414.04167	983.493
41414.08333	982.936
41414.125	982.942
41414.16667	982.981
41414.20833	982.262
41414.25	982.36
41414.29167	982.712
41414.33333	983.21
41414.375	983.421
41414.41667	983.556
41414.45833	982.551
41414.5	981.824
41414.54167	980.441
41414.58333	979.539
41414.625	978.917
41414.66667	979.06
41414.70833	978.957
41414.75	979.496
41414.79167	980.117
41414.83333	980.786
41414.875	981.559
41414.91667	981.177
41414.95833	980.932
41415	980.578
41415.04167	979.663
41415.08333	979.49
41415.125	978.982
41415.16667	979.166
41415.20833	979.444
41415.25	980.663
41415.29167	981.281
41415.33333	980.973
41415.375	980.529
41415.41667	980.337
41415.45833	979.149
41415.5	978.019
41415.54167	977.116
41415.58333	976.251
41415.625	975.679
41415.66667	975.833
41415.70833	976.082
41415.75	976.585
41415.79167	977.709
41415.83333	979.25
41415.875	979.206
41415.91667	979.738
41415.95833	980.042
41416	980.167
41416.04167	979.742
41416.08333	979.331
41416.125	979.202
41416.16667	978.906
41416.20833	979.181
41416.25	980.045
41416.29167	980.705
41416.33333	981.497
41416.375	981.781
41416.41667	982.099
41416.45833	982.016
41416.5	981.277
41416.54167	980.76
41416.58333	979.715
41416.625	979.729
41416.66667	979.696
41416.70833	980.271
41416.75	980.69
41416.79167	981.645
41416.83333	982.49
41416.875	983.686
41416.91667	984.191
41416.95833	984.091
41417	984.021
41417.04167	983.83
41417.08333	983.909
41417.125	984.121
41417.16667	984.409
41417.20833	984.678
41417.25	985.247
41417.29167	985.986
41417.33333	986.873
41417.375	987.326
41417.41667	987.464
41417.45833	987.003
41417.5	986.121
41417.54167	985.405
41417.58333	984.405
41417.625	983.624
41417.66667	983.41
41417.70833	983.603
41417.75	984.188
41417.79167	985.125
41417.83333	986.485
41417.875	987.686
41417.91667	988.146
41417.95833	988.706
41418	988.812
41418.04167	988.284
41418.08333	988.279
41418.125	988.158
41418.16667	988.075
41418.20833	987.914
41418.25	988.409
41418.29167	989.375
41418.33333	989.886
41418.375	990.882
41418.41667	990.708
41418.45833	990.314
41418.5	989.372
41418.54167	988.214
41418.58333	987.175
41418.625	986.498
41418.66667	986.324
41418.70833	986.628
41418.75	987.204
41418.79167	987.605
41418.83333	988.182
41418.875	988.893
41418.91667	989.306
41418.95833	989.337
41419	989.082
41419.04167	988.847
41419.08333	988.791
41419.125	988.478
41419.16667	988.31
41419.20833	988.665
41419.25	988.85
41419.29167	989.719
41419.33333	990.211
41419.375	990.733
41419.41667	991.24
41419.45833	991.39
41419.5	990.222
41419.54167	988.718
41419.58333	987.475
41419.625	986.905
41419.66667	986.839
41419.70833	986.976
41419.75	987.161
41419.79167	987.759
41419.83333	988.457
41419.875	988.893
41419.91667	989.138
41419.95833	989.288
41420	989.229
41420.04167	989.342
41420.08333	988.898
41420.125	988.586
41420.16667	988.503
41420.20833	988.453
41420.25	988.635
41420.29167	988.872
41420.33333	990.124
41420.375	989.843
41420.41667	989.89
41420.45833	989.367
41420.5	988.756
41420.54167	987.618
41420.58333	986.186
41420.625	985.535
41420.66667	985.262
41420.70833	985.207
41420.75	985.696
41420.79167	986.457
41420.83333	986.862
41420.875	987.473
41420.91667	987.631
41420.95833	987.975
41421	988.114
41421.04167	987.806
41421.08333	987.31
41421.125	987.263
41421.16667	986.75
41421.20833	986.564
41421.25	987.217
41421.29167	987.81
41421.33333	988.034
41421.375	988.578
41421.41667	988.87
41421.45833	987.958
41421.5	987.301
41421.54167	985.984
41421.58333	984.954
41421.625	983.979
41421.66667	983.475
41421.70833	983.592
41421.75	983.878
41421.79167	984.741
41421.83333	985.263
41421.875	985.815
41421.91667	985.959
41421.95833	986.141
41422	985.962
41422.04167	985.722
41422.08333	985.861
41422.125	985.587
41422.16667	985.187
41422.20833	985.031
41422.25	985.013
41422.29167	985.402
41422.33333	986.2
41422.375	986.488
41422.41667	986.771
41422.45833	986.213
41422.5	985.427
41422.54167	984.215
41422.58333	983.34
41422.625	983.027
41422.66667	982.78
41422.70833	982.809
41422.75	983.267
41422.79167	983.907
41422.83333	984.464
41422.875	984.527
41422.91667	984.877
41422.95833	985.007
41423	985.052
41423.04167	985.086
41423.08333	984.966
41423.125	984.675
41423.16667	984.387
41423.20833	984.425
41423.25	984.449
41423.29167	984.684
41423.33333	985.734
41423.375	986.101
41423.41667	986.6
41423.45833	986.123
41423.5	985.229
41423.54167	984.103
41423.58333	982.783
41423.625	982.067
41423.66667	981.295
41423.70833	981.136
41423.75	981.851
41423.79167	982.57
41423.83333	983.425
41423.875	984.046
41423.91667	983.833
41423.95833	983.922
41424	983.453
41424.04167	983.102
41424.08333	982.898
41424.125	982.982
41424.16667	983.129
41424.20833	983.229
41424.25	983.579
41424.29167	984.16
41424.33333	984.886
41424.375	985.302
41424.41667	985.365
41424.45833	985.144
41424.5	984.077
41424.54167	983.095
41424.58333	982.299
41424.625	981.731
41424.66667	981.659
41424.70833	981.561
41424.75	981.84
41424.79167	982.581
41424.83333	983.27
41424.875	983.431
41424.91667	983.871
41424.95833	983.794
41425	983.229
41425.04167	982.885
41425.08333	983.154
41425.125	983.06
41425.16667	983.488
41425.20833	983.417
41425.25	983.509
41425.29167	984.197
41425.33333	984.864
41425.375	985.187
41425.41667	985.367
41425.45833	984.95
41425.5	983.99
41425.54167	982.672
41425.58333	981.725
41425.625	981.126
41425.66667	980.85
41425.70833	980.696
41425.75	981.246
41425.79167	982.013
41425.83333	982.811
41425.875	983.288
41425.91667	983.613
41425.95833	983.632
41426	983.39
41426.04167	982.977
41426.08333	982.811
41426.125	982.641
41426.16667	982.493
41426.20833	982.442
41426.25	982.685
41426.29167	983.412
41426.33333	983.762
41426.375	984.291
41426.41667	984.297
41426.45833	983.834
41426.5	983.077
41426.54167	981.661
41426.58333	980.724
41426.625	980.442
41426.66667	980.263
41426.70833	980.22
41426.75	980.83
41426.79167	981.765
41426.83333	982.834
41426.875	984.017
41426.91667	984.368
41426.95833	984.467
41427	984.533
41427.04167	984.577
41427.08333	984.774
41427.125	984.739
41427.16667	985.147
41427.20833	985.434
41427.25	985.723
41427.29167	986.436
41427.33333	987.219
41427.375	987.664
41427.41667	987.702
41427.45833	987.057
41427.5	986.099
41427.54167	984.614
41427.58333	983.514
41427.625	983.307
41427.66667	983.364
41427.70833	983.789
41427.75	984.282
41427.79167	985.137
41427.83333	985.722
41427.875	986.471
41427.91667	987.023
41427.95833	987.004
41428	986.749
41428.04167	986.242
41428.08333	986.496
41428.125	986.08
41428.16667	986.62
41428.20833	986.936
41428.25	987.597
41428.29167	987.813
41428.33333	988.072
41428.375	988.712
41428.41667	988.767
41428.45833	988.061
41428.5	987.256
41428.54167	985.739
41428.58333	985.261
41428.625	984.511
41428.66667	984.24
41428.70833	984.672
41428.75	984.812
41428.79167	985.745
41428.83333	986.706
41428.875	987.373
41428.91667	987.701
41428.95833	987.933
41429	988.047
41429.04167	987.406
41429.08333	986.8
41429.125	986.211
41429.16667	985.585
41429.20833	985.903
41429.25	986.489
41429.29167	986.62
41429.33333	987.019
41429.375	987.635
41429.41667	987.529
41429.45833	986.755
41429.5	985.294
41429.54167	983.952
41429.58333	983.081
41429.625	982.436
41429.66667	982
41429.70833	982.309
41429.75	983.168
41429.79167	983.793
41429.83333	984.034
41429.875	984.588
41429.91667	984.588
41429.95833	984.957
41430	984.768
41430.04167	984.039
41430.08333	984.024
41430.125	983.457
41430.16667	983.132
41430.20833	982.7
41430.25	983.155
41430.29167	983.497
41430.33333	983.695
41430.375	984.196
41430.41667	984.403
41430.45833	984.204
41430.5	983.085
41430.54167	981.933
41430.58333	980.465
41430.625	980.145
41430.66667	979.906
41430.70833	980.465
41430.75	981.242
41430.79167	982.249
41430.83333	982.772
41430.875	983.496
41430.91667	983.791
41430.95833	983.684
41431	983.77
41431.04167	983.934
41431.08333	983.691
41431.125	983.518
41431.16667	983.392
41431.20833	983.087
41431.25	983.436
41431.29167	984.173
41431.33333	984.78
41431.375	985.382
41431.41667	985.958
41431.45833	985.851
41431.5	984.806
41431.54167	983.269
41431.58333	982.453
41431.625	981.797
41431.66667	981.941
41431.70833	982.579
41431.75	983.435
41431.79167	984.69
41431.83333	985.646
41431.875	985.869
41431.91667	986.123
41431.95833	986.172
41432	986.698
41432.04167	986.099
41432.08333	986.047
41432.125	986.131
41432.16667	986.364
41432.20833	986.478
41432.25	987.209
41432.29167	987.518
41432.33333	988.245
41432.375	989.078
41432.41667	989.458
41432.45833	989.283
41432.5	988.585
41432.54167	987.769
41432.58333	986.365
41432.625	985.965
41432.66667	986.38
41432.70833	986.435
41432.75	986.408
41432.79167	986.996
41432.83333	988.025
41432.875	988.213
41432.91667	988.603
41432.95833	988.684
41433	989.066
41433.04167	988.868
41433.08333	988.629
41433.125	988.487
41433.16667	988.455
41433.20833	988.279
41433.25	988.234
41433.29167	988.696
41433.33333	988.772
41433.375	989.199
41433.41667	989.351
41433.45833	988.979
41433.5	988.143
41433.54167	986.537
41433.58333	985.611
41433.625	985.03
41433.66667	984.362
41433.70833	984.588
41433.75	985.158
41433.79167	985.629
41433.83333	985.635
41433.875	986.853
41433.91667	986.438
41433.95833	986.342
41434	986.334
41434.04167	986.46
41434.08333	985.797
41434.125	984.755
41434.16667	985.014
41434.20833	985.134
41434.25	985.148
41434.29167	985.541
41434.33333	985.599
41434.375	986.091
41434.41667	986.017
41434.45833	985.488
41434.5	984.455
41434.54167	983.07
41434.58333	981.504
41434.625	981.149
41434.66667	980.727
41434.70833	980.886
41434.75	981.355
41434.79167	981.891
41434.83333	983.008
41434.875	983.275
41434.91667	983.433
41434.95833	983.46
41435	983.298
41435.04167	983.242
41435.08333	983.209
41435.125	982.79
41435.16667	982.927
41435.20833	983.066
41435.25	983.117
41435.29167	983.662
41435.33333	983.931
41435.375	984.337
41435.41667	984.693
41435.45833	984.067
41435.5	983.239
41435.54167	982.191
41435.58333	981.163
41435.625	980.447
41435.66667	980.462
41435.70833	980.401
41435.75	980.638
41435.79167	981.526
41435.83333	982.248
